DateTimes,ShamsiDateTime,Air Pressure(hPa),Air Temperature(C),rel. Humidity(%),Surface Temperature(C),Wind Direction(D),Wind Speed(m/s)
2025-01-09 05:30:11,1403/10/20 05:30:11,762.0,1.6,57.0,-0.9,237.0,1.5
2025-01-09 05:20:11,1403/10/20 05:20:11,762.0,0.6,63.0,-1.7,246.0,1.4
2025-01-09 05:10:11,1403/10/20 05:10:11,762.0,-0.2,64.0,-2.7,254.0,1.2
2025-01-09 05:00:11,1403/10/20 05:00:11,761.9,-0.1,66.0,-3.9,245.0,0.3
2025-01-09 04:50:11,1403/10/20 04:50:11,761.8,-1.1,71.0,-4.7,213.0,0.0
2025-01-09 04:40:10,1403/10/20 04:40:10,761.8,-1.7,74.0,-5.2,225.0,0.0
2025-01-09 04:30:10,1403/10/20 04:30:10,761.7,-2.0,72.0,-5.6,200.0,0.1
2025-01-09 04:20:10,1403/10/20 04:20:10,761.7,-2.0,73.0,-5.6,213.0,0.1
2025-01-09 04:10:10,1403/10/20 04:10:10,761.7,-1.9,73.0,-5.5,250.0,0.0
2025-01-09 04:00:10,1403/10/20 04:00:10,761.6,-2.0,74.0,-5.5,242.0,0.2
2025-01-09 03:50:10,1403/10/20 03:50:10,761.6,-1.9,74.0,-5.6,249.0,0.6
2025-01-09 03:40:10,1403/10/20 03:40:10,761.5,-2.3,78.0,-6.0,247.0,0.3
2025-01-09 03:30:10,1403/10/20 03:30:10,761.5,-2.8,80.0,-6.1,248.0,0.2
2025-01-09 03:20:10,1403/10/20 03:20:10,761.5,-2.9,80.0,-6.3,226.0,0.2
2025-01-09 03:10:10,1403/10/20 03:10:10,761.4,-2.7,77.0,-6.1,248.0,0.3
2025-01-09 03:00:10,1403/10/20 03:00:10,761.4,-2.4,80.0,-6.3,248.0,0.3
2025-01-09 02:50:10,1403/10/20 02:50:10,761.4,-3.2,81.0,-6.3,242.0,0.1
2025-01-09 02:40:10,1403/10/20 02:40:10,761.4,-3.1,77.0,-6.3,227.0,0.1
2025-01-09 02:30:10,1403/10/20 02:30:10,761.3,-2.8,75.0,-5.9,247.0,0.0
2025-01-09 02:20:10,1403/10/20 02:20:10,761.3,-2.9,74.0,-5.5,237.0,0.1
2025-01-09 02:10:10,1403/10/20 02:10:10,761.3,-2.6,73.0,-5.4,213.0,0.0
2025-01-09 02:00:10,1403/10/20 02:00:10,761.2,-2.7,76.0,-5.1,213.0,0.4
2025-01-09 01:50:10,1403/10/20 01:50:10,761.2,-2.3,74.0,-4.8,243.0,0.1
2025-01-09 01:40:10,1403/10/20 01:40:10,761.2,-2.1,74.0,-4.6,252.0,0.2
2025-01-09 01:30:10,1403/10/20 01:30:10,761.2,-2.0,75.0,-4.8,253.0,0.4
2025-01-09 01:20:10,1403/10/20 01:20:10,761.1,-2.4,76.0,-5.0,250.0,0.4
2025-01-09 01:10:10,1403/10/20 01:10:10,761.2,-2.7,77.0,-5.1,223.0,0.9
2025-01-09 01:00:10,1403/10/20 01:00:10,761.2,-2.2,77.0,-5.0,238.0,0.5
2025-01-09 00:50:10,1403/10/20 00:50:10,761.2,-2.2,80.0,-4.9,250.0,0.2
2025-01-09 00:40:10,1403/10/20 00:40:10,761.2,-3.1,93.0,-5.0,243.0,0.2
2025-01-09 00:30:10,1403/10/20 00:30:10,761.2,-3.9,89.0,-5.0,186.0,0.6
2025-01-09 00:20:10,1403/10/20 00:20:10,761.2,-3.0,84.0,-4.9,194.0,0.2
2025-01-09 00:10:10,1403/10/20 00:10:10,761.2,-2.8,88.0,-4.8,203.0,0.1
2025-01-09 00:00:10,1403/10/20 00:00:10,761.2,-3.1,87.0,-4.7,196.0,0.9
2025-01-08 23:50:10,1403/10/19 23:50:10,761.3,-2.8,86.0,-4.5,204.0,1.2
2025-01-08 23:40:10,1403/10/19 23:40:10,761.3,-2.7,83.0,-4.3,196.0,1.0
2025-01-08 23:30:10,1403/10/19 23:30:10,761.4,-2.5,84.0,-4.2,194.0,1.5
2025-01-08 23:20:10,1403/10/19 23:20:10,761.4,-2.3,83.0,-4.1,193.0,1.8
2025-01-08 23:10:10,1403/10/19 23:10:10,761.5,-2.4,84.0,-4.0,197.0,1.9
2025-01-08 23:00:10,1403/10/19 23:00:10,761.4,-2.4,84.0,-4.0,196.0,1.9
2025-01-08 22:50:10,1403/10/19 22:50:10,761.5,-2.3,84.0,-4.1,193.0,2.0
2025-01-08 22:40:10,1403/10/19 22:40:10,761.5,-2.4,84.0,-4.0,191.0,1.8
2025-01-08 22:30:10,1403/10/19 22:30:10,761.5,-2.3,85.0,-4.0,191.0,1.8
2025-01-08 22:20:10,1403/10/19 22:20:10,761.5,-2.3,85.0,-4.0,190.0,1.8
2025-01-08 22:10:10,1403/10/19 22:10:10,761.6,-2.5,88.0,-4.0,192.0,1.9
2025-01-08 22:00:10,1403/10/19 22:00:10,761.7,-2.2,86.0,-3.9,193.0,1.9
2025-01-08 21:50:10,1403/10/19 21:50:10,761.7,-2.2,87.0,-4.0,196.0,1.9
2025-01-08 21:40:10,1403/10/19 21:40:10,761.7,-2.2,88.0,-3.9,201.0,1.4
2025-01-08 21:30:10,1403/10/19 21:30:10,761.7,-2.0,88.0,-3.8,190.0,1.7
2025-01-08 21:20:10,1403/10/19 21:20:10,761.8,-1.9,88.0,-3.9,191.0,1.3
2025-01-08 21:10:10,1403/10/19 21:10:10,761.9,-2.0,94.0,-3.7,221.0,0.1
2025-01-08 21:00:10,1403/10/19 21:00:10,762.0,-2.4,94.0,-3.4,208.0,0.1
2025-01-08 20:50:10,1403/10/19 20:50:10,762.0,-2.4,99.0,-3.2,205.0,0.6
2025-01-08 20:40:10,1403/10/19 20:40:10,762.0,-2.4,99.0,-2.9,193.0,0.2
2025-01-08 20:30:10,1403/10/19 20:30:10,762.1,-2.1,99.0,-2.4,185.0,0.1
2025-01-08 20:20:10,1403/10/19 20:20:10,762.1,-1.3,93.0,-1.9,187.0,0.3
2025-01-08 20:10:10,1403/10/19 20:10:10,762.2,-0.3,89.0,-1.6,203.0,0.0
2025-01-08 20:00:10,1403/10/19 20:00:10,762.2,0.1,89.0,-1.5,233.0,0.0
2025-01-08 19:50:10,1403/10/19 19:50:10,762.3,0.2,91.0,-1.5,251.0,0.0
2025-01-08 19:40:10,1403/10/19 19:40:10,762.3,0.1,96.0,-1.4,238.0,0.0
2025-01-08 19:30:10,1403/10/19 19:30:10,762.4,-0.2,100.0,-1.4,257.0,0.0
2025-01-08 19:20:10,1403/10/19 19:20:10,762.4,-0.4,100.0,-1.3,259.0,0.0
2025-01-08 19:10:10,1403/10/19 19:10:10,762.4,-0.2,100.0,-1.2,247.0,0.0
2025-01-08 19:00:10,1403/10/19 19:00:10,762.5,0.0,100.0,-1.2,239.0,0.0
2025-01-08 18:50:10,1403/10/19 18:50:10,762.5,0.2,100.0,-1.2,249.0,0.0
2025-01-08 18:40:10,1403/10/19 18:40:10,762.6,0.2,100.0,-1.1,253.0,0.0
2025-01-08 18:30:11,1403/10/19 18:30:11,762.6,0.3,100.0,-1.1,250.0,0.0
2025-01-08 18:20:11,1403/10/19 18:20:11,762.6,0.5,96.0,-1.0,250.0,0.0
2025-01-08 18:10:11,1403/10/19 18:10:11,762.6,0.6,89.0,-1.0,239.0,0.0
2025-01-08 18:00:11,1403/10/19 18:00:11,762.7,0.5,94.0,-1.0,230.0,0.0
2025-01-08 17:50:11,1403/10/19 17:50:11,762.7,0.5,97.0,-0.9,216.0,0.0
2025-01-08 17:40:11,1403/10/19 17:40:11,762.7,0.5,100.0,-0.9,236.0,0.0
2025-01-08 17:30:11,1403/10/19 17:30:11,762.7,0.4,100.0,-0.9,236.0,0.1
2025-01-08 17:20:11,1403/10/19 17:20:11,762.8,0.3,100.0,-0.9,250.0,0.0
2025-01-08 17:10:10,1403/10/19 17:10:10,762.7,0.0,,-0.9,227.0,0.5
2025-01-08 17:00:10,1403/10/19 17:00:10,762.7,-0.1,,-0.9,234.0,0.2
2025-01-08 16:50:10,1403/10/19 16:50:10,762.7,-0.2,,-0.9,247.0,0.0
2025-01-08 16:40:10,1403/10/19 16:40:10,762.7,-0.3,,-1.0,255.0,0.0
2025-01-08 16:30:10,1403/10/19 16:30:10,762.7,-0.4,,-1.0,243.0,0.2
2025-01-08 16:20:10,1403/10/19 16:20:10,762.8,-0.3,,-0.9,254.0,0.1
2025-01-08 16:10:10,1403/10/19 16:10:10,762.8,-0.2,,-0.9,243.0,1.2
2025-01-08 16:00:10,1403/10/19 16:00:10,762.8,-0.2,,-0.9,237.0,1.9
2025-01-08 15:50:10,1403/10/19 15:50:10,762.8,-0.1,,-0.9,250.0,1.2
2025-01-08 15:40:10,1403/10/19 15:40:10,762.8,-0.4,,-1.0,255.0,1.1
2025-01-08 15:30:10,1403/10/19 15:30:10,762.8,-0.8,,-1.0,248.0,0.0
2025-01-08 15:20:10,1403/10/19 15:20:10,762.7,-0.8,,-1.0,235.0,0.1
2025-01-08 15:10:10,1403/10/19 15:10:10,762.6,-0.8,,-1.0,240.0,0.2
2025-01-08 15:00:10,1403/10/19 15:00:10,762.6,-0.8,,-1.1,231.0,0.1
2025-01-08 14:50:10,1403/10/19 14:50:10,762.6,-0.8,,-1.1,223.0,0.1
2025-01-08 14:40:10,1403/10/19 14:40:10,762.5,-0.6,,-1.0,229.0,0.6
2025-01-08 14:30:10,1403/10/19 14:30:10,762.5,-0.4,,-0.8,229.0,1.3
2025-01-08 14:20:10,1403/10/19 14:20:10,762.4,-0.2,,-0.7,231.0,0.9
2025-01-08 14:10:10,1403/10/19 14:10:10,762.4,-0.2,,-0.6,255.0,0.9
2025-01-08 14:00:10,1403/10/19 14:00:10,762.5,-0.1,,-0.5,243.0,1.9
2025-01-08 13:50:10,1403/10/19 13:50:10,762.4,0.0,,-0.4,239.0,2.6
2025-01-08 13:40:10,1403/10/19 13:40:10,762.4,0.1,,-0.3,232.0,2.3
2025-01-08 13:30:10,1403/10/19 13:30:10,762.4,0.3,,-0.1,228.0,2.4
2025-01-08 13:20:10,1403/10/19 13:20:10,762.4,0.4,,0.0,234.0,2.4
2025-01-08 13:10:10,1403/10/19 13:10:10,762.4,0.5,,0.0,241.0,2.2
2025-01-08 13:00:10,1403/10/19 13:00:10,762.4,0.6,,0.2,233.0,2.4
2025-01-08 12:50:10,1403/10/19 12:50:10,762.4,0.6,,0.3,227.0,2.2
2025-01-08 12:40:10,1403/10/19 12:40:10,762.4,0.8,,0.6,228.0,2.5
2025-01-08 12:30:10,1403/10/19 12:30:10,762.4,0.9,100.0,0.9,250.0,2.3
2025-01-08 12:20:10,1403/10/19 12:20:10,762.4,1.1,100.0,1.4,260.0,2.5
2025-01-08 12:10:10,1403/10/19 12:10:10,762.3,1.4,100.0,2.0,254.0,2.4
2025-01-08 12:00:10,1403/10/19 12:00:10,762.3,1.8,100.0,2.9,233.0,2.3
2025-01-08 11:50:10,1403/10/19 11:50:10,762.3,2.3,100.0,3.5,224.0,2.0
2025-01-08 11:40:10,1403/10/19 11:40:10,762.3,3.3,93.0,4.0,241.0,1.6
2025-01-08 11:30:10,1403/10/19 11:30:10,762.3,3.8,79.0,4.1,238.0,0.1
2025-01-08 11:20:10,1403/10/19 11:20:10,762.4,4.2,81.0,3.8,241.0,0.0
2025-01-08 11:10:10,1403/10/19 11:10:10,762.4,3.4,88.0,3.3,245.0,0.1
2025-01-08 11:00:10,1403/10/19 11:00:10,762.4,3.4,83.0,2.9,222.0,0.2
2025-01-08 10:50:10,1403/10/19 10:50:10,762.5,2.8,90.0,2.4,225.0,0.2
2025-01-08 10:40:10,1403/10/19 10:40:10,762.5,2.7,95.0,2.2,227.0,0.1
2025-01-08 10:30:10,1403/10/19 10:30:10,762.6,2.2,100.0,2.3,224.0,0.0
2025-01-08 10:20:10,1403/10/19 10:20:10,762.7,1.8,100.0,2.5,224.0,0.0
2025-01-08 10:10:10,1403/10/19 10:10:10,762.7,1.8,100.0,2.2,245.0,0.1
2025-01-08 10:00:10,1403/10/19 10:00:10,762.8,0.8,100.0,2.0,257.0,0.7
2025-01-08 09:50:10,1403/10/19 09:50:10,762.8,0.9,100.0,2.0,238.0,0.3
2025-01-08 09:40:10,1403/10/19 09:40:10,762.9,0.5,100.0,2.1,247.0,0.7
2025-01-08 09:30:10,1403/10/19 09:30:10,763.0,0.8,100.0,2.2,246.0,1.1
2025-01-08 09:20:10,1403/10/19 09:20:10,763.1,0.8,100.0,2.2,240.0,1.6
2025-01-08 09:10:10,1403/10/19 09:10:10,763.1,0.7,100.0,2.2,247.0,1.6
2025-01-08 09:00:10,1403/10/19 09:00:10,763.2,0.8,100.0,2.4,254.0,2.1
2025-01-08 08:50:10,1403/10/19 08:50:10,763.2,1.4,100.0,2.0,235.0,2.1
2025-01-08 08:40:10,1403/10/19 08:40:10,763.3,1.6,97.0,1.4,247.0,1.3
2025-01-08 08:30:10,1403/10/19 08:30:10,763.4,1.0,93.0,1.1,207.0,1.3
2025-01-08 08:20:10,1403/10/19 08:20:10,763.5,1.4,92.0,1.1,231.0,1.6
2025-01-08 08:10:10,1403/10/19 08:10:10,763.6,0.9,100.0,0.8,253.0,2.0
2025-01-08 08:00:10,1403/10/19 08:00:10,763.8,0.8,100.0,0.7,250.0,1.3
2025-01-08 07:50:10,1403/10/19 07:50:10,763.9,0.5,100.0,0.6,253.0,1.3
2025-01-08 07:40:10,1403/10/19 07:40:10,764.0,0.6,100.0,0.5,247.0,0.8
2025-01-08 07:30:10,1403/10/19 07:30:10,764.1,0.6,100.0,0.4,243.0,0.8
2025-01-08 07:20:10,1403/10/19 07:20:10,764.2,0.4,100.0,0.2,247.0,1.0
2025-01-08 07:10:10,1403/10/19 07:10:10,764.3,0.2,100.0,0.0,249.0,1.1
2025-01-08 07:00:11,1403/10/19 07:00:11,764.4,-0.3,100.0,-0.2,251.0,1.2
2025-01-08 06:50:11,1403/10/19 06:50:11,764.5,-0.3,100.0,-0.2,246.0,1.4
2025-01-08 06:40:11,1403/10/19 06:40:11,764.5,-0.2,,-0.3,253.0,1.6
2025-01-08 06:30:11,1403/10/19 06:30:11,764.6,-0.4,,-0.6,250.0,1.0
2025-01-08 06:20:11,1403/10/19 06:20:11,764.6,-0.8,,-0.8,252.0,1.1
2025-01-08 06:10:11,1403/10/19 06:10:11,764.5,-1.1,,-0.9,248.0,1.4
2025-01-08 06:00:11,1403/10/19 06:00:11,764.4,-1.1,,-1.0,243.0,1.9
2025-01-08 05:50:11,1403/10/19 05:50:11,764.4,-1.2,,-1.0,251.0,1.5
2025-01-08 05:40:10,1403/10/19 05:40:10,764.4,-1.1,,-1.2,253.0,1.4
2025-01-08 05:30:10,1403/10/19 05:30:10,764.4,-1.3,,-1.6,246.0,1.1
2025-01-08 05:20:10,1403/10/19 05:20:10,764.3,-1.7,,-1.9,246.0,1.3
2025-01-08 05:10:10,1403/10/19 05:10:10,764.2,-1.9,,-2.1,248.0,1.4
2025-01-08 05:00:10,1403/10/19 05:00:10,764.1,-2.0,,-2.1,235.0,1.8
2025-01-08 04:50:10,1403/10/19 04:50:10,764.1,-2.2,,-2.2,222.0,1.5
2025-01-08 04:40:10,1403/10/19 04:40:10,764.0,-2.3,,-2.3,246.0,0.7
2025-01-08 04:30:10,1403/10/19 04:30:10,763.9,-2.3,,-2.4,236.0,0.2
2025-01-08 04:20:10,1403/10/19 04:20:10,763.8,-2.5,,-2.5,237.0,0.0
2025-01-08 04:10:10,1403/10/19 04:10:10,763.7,-2.7,,-2.6,223.0,0.0
2025-01-08 04:00:10,1403/10/19 04:00:10,763.6,-2.8,,-2.6,213.0,0.0
2025-01-08 03:50:10,1403/10/19 03:50:10,763.5,-2.7,,-2.6,247.0,0.2
2025-01-08 03:40:10,1403/10/19 03:40:10,763.5,-2.6,,-2.6,244.0,1.3
2025-01-08 03:30:10,1403/10/19 03:30:10,763.4,-2.4,,-2.6,248.0,0.2
2025-01-08 03:20:10,1403/10/19 03:20:10,763.4,-2.3,,-2.6,247.0,0.5
2025-01-08 03:10:10,1403/10/19 03:10:10,763.2,-2.3,,-2.5,251.0,2.0
2025-01-08 03:00:10,1403/10/19 03:00:10,763.1,-2.1,,-2.5,249.0,1.0
2025-01-08 02:50:10,1403/10/19 02:50:10,763.1,-2.2,,-2.5,228.0,0.2
2025-01-08 02:40:10,1403/10/19 02:40:10,763.0,-2.1,,-2.4,243.0,0.9
2025-01-08 02:30:10,1403/10/19 02:30:10,762.9,-2.1,,-2.4,253.0,1.7
2025-01-08 02:20:10,1403/10/19 02:20:10,762.9,-2.0,,-2.3,246.0,1.4
2025-01-08 02:10:10,1403/10/19 02:10:10,762.9,-1.9,,-2.3,256.0,1.5
2025-01-08 02:00:10,1403/10/19 02:00:10,762.9,-2.0,,-2.4,257.0,2.4
2025-01-08 01:50:10,1403/10/19 01:50:10,762.8,-2.0,,-2.4,257.0,2.2
2025-01-08 01:40:10,1403/10/19 01:40:10,762.8,-2.1,,-2.5,256.0,2.8
2025-01-08 01:30:10,1403/10/19 01:30:10,762.7,-2.3,,-2.5,243.0,3.7
2025-01-08 01:20:10,1403/10/19 01:20:10,762.7,-2.3,,-2.5,252.0,3.4
2025-01-08 01:10:10,1403/10/19 01:10:10,762.7,-2.3,,-2.6,256.0,2.7
2025-01-08 01:00:10,1403/10/19 01:00:10,762.7,-2.4,,-2.7,253.0,3.1
2025-01-08 00:50:10,1403/10/19 00:50:10,762.8,-2.5,,-2.8,245.0,3.5
2025-01-08 00:40:10,1403/10/19 00:40:10,762.8,-2.9,,-3.0,244.0,3.2
2025-01-08 00:30:10,1403/10/19 00:30:10,762.8,-3.4,,-3.0,253.0,1.3
2025-01-08 00:20:10,1403/10/19 00:20:10,762.9,-3.5,100.0,-3.1,254.0,1.2
2025-01-08 00:10:10,1403/10/19 00:10:10,762.9,-3.5,100.0,-3.1,251.0,1.4
2025-01-08 00:00:10,1403/10/19 00:00:10,762.9,-3.5,100.0,-3.1,247.0,1.2
2025-01-07 23:50:10,1403/10/18 23:50:10,763.0,-3.5,100.0,-3.1,250.0,0.5
2025-01-07 23:40:10,1403/10/18 23:40:10,763.0,-3.4,100.0,-3.2,253.0,0.6
2025-01-07 23:30:10,1403/10/18 23:30:10,763.0,-3.5,99.0,-3.1,251.0,1.6
2025-01-07 23:20:10,1403/10/18 23:20:10,763.1,-3.3,87.0,-3.1,247.0,0.0
2025-01-07 23:10:10,1403/10/18 23:10:10,763.1,-3.0,78.0,-3.1,218.0,0.0
2025-01-07 23:00:10,1403/10/18 23:00:10,763.1,-2.9,72.0,-3.2,251.0,0.0
2025-01-07 22:50:10,1403/10/18 22:50:10,763.1,-3.0,74.0,-3.2,244.0,0.0
2025-01-07 22:40:10,1403/10/18 22:40:10,763.2,-2.9,72.0,-3.2,225.0,0.0
2025-01-07 22:30:10,1403/10/18 22:30:10,763.2,-2.9,72.0,-3.1,208.0,0.0
2025-01-07 22:20:10,1403/10/18 22:20:10,763.2,-2.9,73.0,-3.0,235.0,0.2
2025-01-07 22:10:10,1403/10/18 22:10:10,763.1,-2.8,76.0,-3.0,236.0,0.7
2025-01-07 22:00:10,1403/10/18 22:00:10,763.1,-2.7,75.0,-3.0,240.0,2.1
2025-01-07 21:50:10,1403/10/18 21:50:10,763.1,-2.6,76.0,-3.1,236.0,2.0
2025-01-07 21:40:10,1403/10/18 21:40:10,763.2,-2.8,80.0,-3.1,240.0,1.3
2025-01-07 21:30:10,1403/10/18 21:30:10,763.3,-2.8,81.0,-3.1,235.0,0.7
2025-01-07 21:20:10,1403/10/18 21:20:10,763.3,-2.8,80.0,-3.2,248.0,0.4
2025-01-07 21:10:10,1403/10/18 21:10:10,763.4,-2.8,81.0,-3.2,256.0,1.5
2025-01-07 21:00:10,1403/10/18 21:00:10,763.4,-2.8,80.0,-3.3,262.0,1.7
2025-01-07 20:50:10,1403/10/18 20:50:10,763.4,-2.6,77.0,-3.4,252.0,1.8
2025-01-07 20:40:10,1403/10/18 20:40:10,763.4,-2.5,78.0,-3.6,238.0,2.4
2025-01-07 20:30:10,1403/10/18 20:30:10,763.4,-2.6,78.0,-3.8,246.0,1.4
2025-01-07 20:20:10,1403/10/18 20:20:10,763.5,-2.6,77.0,-4.1,243.0,0.9
2025-01-07 20:10:10,1403/10/18 20:10:10,763.6,-2.8,78.0,-4.2,252.0,0.1
2025-01-07 20:00:10,1403/10/18 20:00:10,763.7,-2.8,78.0,-4.2,245.0,0.0
2025-01-07 19:50:10,1403/10/18 19:50:10,763.8,-2.7,78.0,-4.0,242.0,0.0
2025-01-07 19:40:10,1403/10/18 19:40:10,763.9,-2.7,76.0,-3.9,214.0,0.1
2025-01-07 19:30:10,1403/10/18 19:30:10,763.9,-2.6,76.0,-3.9,241.0,0.2
2025-01-07 19:20:11,1403/10/18 19:20:11,764.0,-2.5,77.0,-4.0,241.0,0.8
2025-01-07 19:10:11,1403/10/18 19:10:11,764.0,-3.0,82.0,-4.0,234.0,0.6
2025-01-07 19:00:11,1403/10/18 19:00:11,763.9,-3.3,85.0,-3.9,247.0,0.0
2025-01-07 18:50:11,1403/10/18 18:50:11,764.0,-3.6,88.0,-3.8,238.0,0.0
2025-01-07 18:40:11,1403/10/18 18:40:11,764.1,-3.8,85.0,-3.7,221.0,0.0
2025-01-07 18:30:11,1403/10/18 18:30:11,764.1,-3.1,78.0,-3.6,215.0,0.3
2025-01-07 18:20:11,1403/10/18 18:20:11,764.1,-2.6,78.0,-3.5,245.0,0.0
2025-01-07 18:10:11,1403/10/18 18:10:11,764.1,-2.5,81.0,-3.6,213.0,0.2
2025-01-07 18:00:10,1403/10/18 18:00:10,764.2,-3.1,84.0,-3.7,192.0,0.9
2025-01-07 17:50:10,1403/10/18 17:50:10,764.1,-2.7,78.0,-3.8,217.0,0.0
2025-01-07 17:40:10,1403/10/18 17:40:10,764.0,-2.4,79.0,-3.7,206.0,0.0
2025-01-07 17:30:10,1403/10/18 17:30:10,764.0,-2.8,84.0,-3.6,214.0,0.0
2025-01-07 17:20:10,1403/10/18 17:20:10,764.0,-2.9,83.0,-3.5,223.0,0.0
2025-01-07 17:10:10,1403/10/18 17:10:10,764.0,-2.6,77.0,-3.4,219.0,0.1
2025-01-07 17:00:10,1403/10/18 17:00:10,763.9,-2.5,77.0,-3.4,250.0,0.2
2025-01-07 16:50:10,1403/10/18 16:50:10,763.8,-2.3,78.0,-3.5,256.0,0.5
2025-01-07 16:40:10,1403/10/18 16:40:10,763.8,-2.7,80.0,-3.6,251.0,0.2
2025-01-07 16:30:10,1403/10/18 16:30:10,763.7,-2.5,77.0,-3.6,248.0,0.0
2025-01-07 16:20:10,1403/10/18 16:20:10,763.7,-2.4,77.0,-3.5,234.0,0.4
2025-01-07 16:10:10,1403/10/18 16:10:10,763.6,-2.8,79.0,-3.4,218.0,0.0
2025-01-07 16:00:10,1403/10/18 16:00:10,763.5,-2.3,75.0,-3.3,240.0,0.0
2025-01-07 15:50:10,1403/10/18 15:50:10,763.5,-2.5,79.0,-3.3,216.0,0.1
2025-01-07 15:40:10,1403/10/18 15:40:10,763.4,-2.9,79.0,-3.3,194.0,0.7
2025-01-07 15:30:10,1403/10/18 15:30:10,763.4,-2.8,75.0,-3.3,190.0,1.0
2025-01-07 15:20:10,1403/10/18 15:20:10,763.4,-2.4,72.0,-3.3,250.0,0.5
2025-01-07 15:10:10,1403/10/18 15:10:10,763.3,-2.7,73.0,-3.4,257.0,1.0
2025-01-07 15:00:10,1403/10/18 15:00:10,763.3,-2.9,69.0,-3.5,249.0,0.9
2025-01-07 14:50:10,1403/10/18 14:50:10,763.3,-3.0,67.0,-3.6,260.0,0.6
2025-01-07 14:40:10,1403/10/18 14:40:10,763.3,-3.1,66.0,-3.5,236.0,0.0
2025-01-07 14:30:10,1403/10/18 14:30:10,763.3,-3.0,65.0,-3.2,226.0,0.0
2025-01-07 14:20:10,1403/10/18 14:20:10,763.2,-2.9,66.0,-3.0,253.0,0.3
2025-01-07 14:10:10,1403/10/18 14:10:10,763.2,-2.9,66.0,-2.8,249.0,0.8
2025-01-07 14:00:10,1403/10/18 14:00:10,763.2,-2.8,68.0,-2.7,245.0,2.0
2025-01-07 13:50:10,1403/10/18 13:50:10,763.1,-2.7,69.0,-2.5,232.0,2.3
2025-01-07 13:40:10,1403/10/18 13:40:10,762.9,-2.5,70.0,-2.2,238.0,2.2
2025-01-07 13:30:10,1403/10/18 13:30:10,762.8,-2.2,68.0,-1.9,241.0,2.3
2025-01-07 13:20:10,1403/10/18 13:20:10,762.8,-2.0,66.0,-1.7,246.0,0.8
2025-01-07 13:10:10,1403/10/18 13:10:10,762.8,-1.8,65.0,-1.4,240.0,1.0
2025-01-07 13:00:10,1403/10/18 13:00:10,762.7,-1.6,65.0,-1.2,242.0,1.8
2025-01-07 12:50:10,1403/10/18 12:50:10,762.7,-1.4,65.0,-1.0,231.0,2.3
2025-01-07 12:40:10,1403/10/18 12:40:10,762.6,-1.1,62.0,-0.8,251.0,1.3
2025-01-07 12:30:10,1403/10/18 12:30:10,762.6,-0.9,63.0,-0.6,249.0,2.0
2025-01-07 12:20:10,1403/10/18 12:20:10,762.5,-0.8,62.0,-0.5,247.0,2.0
2025-01-07 12:10:10,1403/10/18 12:10:10,762.3,-0.6,63.0,-0.2,244.0,2.5
2025-01-07 12:00:10,1403/10/18 12:00:10,762.2,-0.1,62.0,0.2,234.0,2.7
2025-01-07 11:50:10,1403/10/18 11:50:10,762.1,0.6,58.0,0.5,255.0,0.7
2025-01-07 11:40:10,1403/10/18 11:40:10,762.1,1.0,56.0,0.7,251.0,0.0
2025-01-07 11:30:10,1403/10/18 11:30:10,762.1,0.5,58.0,1.0,255.0,0.0
2025-01-07 11:20:10,1403/10/18 11:20:10,762.2,0.7,58.0,1.5,234.0,1.9
2025-01-07 11:10:10,1403/10/18 11:10:10,762.2,1.3,56.0,1.9,243.0,0.8
2025-01-07 11:00:10,1403/10/18 11:00:10,762.3,1.1,57.0,2.3,249.0,2.0
2025-01-07 10:50:10,1403/10/18 10:50:10,762.4,2.0,55.0,3.0,237.0,2.3
2025-01-07 10:40:10,1403/10/18 10:40:10,762.4,2.2,56.0,3.1,236.0,1.4
2025-01-07 10:30:10,1403/10/18 10:30:10,762.4,2.3,54.0,3.3,235.0,1.6
2025-01-07 10:20:10,1403/10/18 10:20:10,762.5,2.3,55.0,3.1,244.0,1.1
2025-01-07 10:10:10,1403/10/18 10:10:10,762.5,2.3,55.0,3.1,239.0,1.8
2025-01-07 10:00:10,1403/10/18 10:00:10,762.5,2.2,56.0,2.9,234.0,1.6
2025-01-07 09:50:10,1403/10/18 09:50:10,762.6,1.9,57.0,2.8,230.0,1.8
2025-01-07 09:40:10,1403/10/18 09:40:10,762.8,1.8,58.0,2.9,235.0,2.2
2025-01-07 09:30:10,1403/10/18 09:30:10,762.9,2.0,59.0,2.9,243.0,2.4
2025-01-07 09:20:10,1403/10/18 09:20:10,763.0,1.6,62.0,3.1,237.0,3.0
2025-01-07 09:10:10,1403/10/18 09:10:10,763.0,1.7,62.0,3.4,228.0,2.6
2025-01-07 09:00:10,1403/10/18 09:00:10,763.0,2.1,62.0,3.7,233.0,2.2
2025-01-07 08:50:10,1403/10/18 08:50:10,763.1,2.0,64.0,3.5,233.0,1.9
2025-01-07 08:40:10,1403/10/18 08:40:10,763.2,2.0,65.0,3.2,249.0,2.0
2025-01-07 08:20:10,1403/10/18 08:20:10,763.2,2.6,59.0,3.2,220.0,1.8
2025-01-07 08:10:10,1403/10/18 08:10:10,763.2,3.6,57.0,3.2,203.0,0.0
2025-01-07 08:00:10,1403/10/18 08:00:10,763.2,2.3,67.0,2.9,239.0,0.2
2025-01-07 07:50:11,1403/10/18 07:50:11,763.4,1.8,65.0,2.6,238.0,1.9
